transaction_id,amount,failure_reason,payment_method,bank,retry_count,risk_score,recovery_probability,expected_recovery_value,recoverable,automatically_actionable,action,decision_reason,actual_recovered,successful_recovery,recovered_amount
test_1336,1329.34,bank_timeout,card,HDFC,2,0.237,0.4088,543.41,True,False,stop,Maximum retry count reached,False,False,0.0
test_1337,1936.74,insufficient_funds,card,HDFC,1,0.31,0.2138,414.16,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1338,1465.26,invalid_card,wallet,SBI,2,0.025,0.2461,360.54,True,False,stop,Maximum retry count reached,True,False,0.0
test_1339,5982.49,temporary_bank_failure,card,ICICI,0,0.382,0.6758,4043.04,True,False,request_approval,High-value transaction requires merchant approval,True,False,0.0
test_1340,1146.43,card_blocked,card,ICICI,0,0.108,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1341,934.22,account_closed,upi,AXIS,2,0.16,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1342,2327.68,account_closed,netbanking,SBI,2,0.203,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1343,1020.68,network_error,upi,AXIS,2,0.204,0.4134,421.94,True,False,stop,Maximum retry count reached,True,False,0.0
test_1344,2265.1,network_error,upi,HDFC,2,0.281,0.2497,565.55,True,False,stop,Maximum retry count reached,False,False,0.0
test_1345,863.47,expired_card,card,AXIS,1,0.079,0.3414,294.8,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1346,760.42,account_closed,upi,AXIS,0,0.203,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1347,11881.72,account_closed,card,SBI,1,0.267,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1348,1304.3,insufficient_funds,card,KOTAK,0,0.465,0.2597,338.75,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1349,896.94,gateway_timeout,card,AXIS,1,0.314,0.4184,375.31,True,True,retry,Action satisfies recovery policy,True,True,896.94
test_1350,8138.25,insufficient_funds,netbanking,ICICI,0,0.188,0.37,3010.84,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1351,932.8,network_error,netbanking,ICICI,0,0.181,0.7284,679.48,True,True,retry,Action satisfies recovery policy,True,True,932.8
test_1352,1680.18,invalid_card,wallet,HDFC,2,0.386,0.1145,192.36,True,False,stop,Maximum retry count reached,False,False,0.0
test_1353,460.24,insufficient_funds,card,KOTAK,1,0.556,0.2835,130.5,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1354,440.12,insufficient_funds,upi,ICICI,0,0.32,0.4594,202.21,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1355,4440.49,account_closed,card,KOTAK,2,0.228,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1356,4655.11,bank_timeout,wallet,ICICI,0,0.379,0.4384,2040.59,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1357,6464.52,account_closed,card,ICICI,2,0.104,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1358,1911.9,card_blocked,upi,HDFC,1,0.108,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1359,1069.24,expired_card,upi,ICICI,0,0.235,0.3667,392.14,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1360,2193.03,temporary_bank_failure,upi,AXIS,1,0.208,0.5485,1202.77,True,True,retry,Action satisfies recovery policy,True,True,2193.03
test_1361,2295.81,card_blocked,upi,HDFC,1,0.259,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1362,1618.22,temporary_bank_failure,upi,KOTAK,1,0.03,0.4745,767.8,True,True,retry,Action satisfies recovery policy,True,True,1618.22
test_1363,1242.18,card_blocked,upi,AXIS,0,0.418,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1364,985.49,bank_timeout,netbanking,AXIS,0,0.078,0.7251,714.61,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1365,3924.7,bank_timeout,upi,AXIS,0,0.525,0.5766,2263.14,True,True,retry,Action satisfies recovery policy,True,True,3924.7
test_1366,382.82,card_blocked,card,HDFC,2,0.369,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1367,387.15,account_closed,netbanking,KOTAK,0,0.202,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1368,666.46,bank_timeout,upi,SBI,1,0.267,0.5391,359.32,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1369,2641.5,invalid_card,upi,AXIS,1,0.201,0.1744,460.56,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1370,1902.74,card_blocked,netbanking,KOTAK,2,0.044,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1371,6214.93,network_error,upi,AXIS,0,0.16,0.507,3151.11,True,False,request_approval,High-value transaction requires merchant approval,False,False,0.0
test_1372,2599.58,insufficient_funds,upi,ICICI,2,0.042,0.2225,578.52,True,False,stop,Maximum retry count reached,True,False,0.0
test_1373,532.53,insufficient_funds,netbanking,ICICI,0,0.45,0.3618,192.65,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1374,990.67,bank_timeout,netbanking,KOTAK,1,0.456,0.5017,496.99,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1375,2497.24,card_blocked,upi,HDFC,2,0.439,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1376,697.34,bank_timeout,upi,SBI,1,0.023,0.4535,316.23,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1377,6093.46,network_error,card,SBI,0,0.391,0.6882,4193.27,True,False,request_approval,High-value transaction requires merchant approval,False,False,0.0
test_1378,3700.85,network_error,upi,HDFC,1,0.679,0.3706,1371.67,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1379,441.25,insufficient_funds,card,SBI,2,0.048,0.2286,100.88,True,False,stop,Maximum retry count reached,False,False,0.0
test_1380,2389.87,card_blocked,card,ICICI,0,0.263,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1381,5786.32,account_closed,card,AXIS,0,0.354,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1382,973.93,card_blocked,card,SBI,2,0.053,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1383,1469.43,insufficient_funds,upi,KOTAK,2,0.17,0.2272,333.91,True,False,stop,Maximum retry count reached,False,False,0.0
test_1384,2863.89,gateway_timeout,netbanking,HDFC,1,0.508,0.5489,1571.92,True,True,retry,Action satisfies recovery policy,True,True,2863.89
test_1385,725.49,temporary_bank_failure,card,SBI,2,0.096,0.3291,238.78,True,False,stop,Maximum retry count reached,False,False,0.0
test_1386,842.45,insufficient_funds,card,KOTAK,1,0.224,0.3362,283.22,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1387,2204.17,account_closed,upi,SBI,0,0.236,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1388,586.99,network_error,upi,HDFC,0,0.114,0.6538,383.8,True,True,retry,Action satisfies recovery policy,True,True,586.99
test_1389,1668.57,invalid_card,upi,SBI,2,0.046,0.2168,361.69,True,False,stop,Maximum retry count reached,False,False,0.0
test_1390,2380.36,gateway_timeout,card,AXIS,2,0.131,0.4073,969.41,True,False,stop,Maximum retry count reached,False,False,0.0
test_1391,1857.62,bank_timeout,card,KOTAK,1,0.109,0.4788,889.39,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1392,2400.09,invalid_card,wallet,AXIS,0,0.137,0.5062,1215.0,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1393,1331.07,insufficient_funds,card,ICICI,2,0.008,0.2929,389.9,True,False,stop,Maximum retry count reached,False,False,0.0
test_1394,1541.34,card_blocked,upi,HDFC,2,0.275,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1395,6781.83,insufficient_funds,upi,ICICI,1,0.175,0.3324,2254.52,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1396,1647.33,network_error,wallet,ICICI,1,0.198,0.4808,791.97,True,True,retry,Action satisfies recovery policy,True,True,1647.33
test_1397,1934.71,insufficient_funds,upi,AXIS,0,0.163,0.4716,912.42,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1398,2405.03,expired_card,card,HDFC,2,0.19,0.2633,633.27,True,False,stop,Maximum retry count reached,False,False,0.0
test_1399,720.03,temporary_bank_failure,card,KOTAK,0,0.392,0.6821,491.13,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1400,3210.82,temporary_bank_failure,wallet,KOTAK,0,0.167,0.722,2318.1,True,True,retry,Action satisfies recovery policy,True,True,3210.82
test_1401,5984.29,temporary_bank_failure,netbanking,AXIS,0,0.108,0.709,4242.96,True,False,request_approval,High-value transaction requires merchant approval,False,False,0.0
test_1402,1501.27,invalid_card,card,HDFC,0,0.167,0.521,782.13,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1403,2083.1,bank_timeout,card,SBI,1,0.166,0.6017,1253.45,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1404,1206.13,bank_timeout,card,KOTAK,1,0.278,0.5175,624.16,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1405,3363.75,expired_card,netbanking,ICICI,2,0.207,0.2291,770.53,True,False,stop,Maximum retry count reached,False,False,0.0
test_1406,3590.46,card_blocked,card,KOTAK,2,0.196,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1407,7759.86,account_closed,card,KOTAK,0,0.453,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1408,6273.52,bank_timeout,netbanking,AXIS,2,0.588,0.2842,1782.93,True,False,stop,Maximum retry count reached,False,False,0.0
test_1409,1627.42,gateway_timeout,upi,HDFC,2,0.155,0.4916,800.04,True,False,stop,Maximum retry count reached,False,False,0.0
test_1410,235.29,card_blocked,card,ICICI,2,0.12,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1411,2540.19,network_error,netbanking,AXIS,0,0.308,0.5182,1316.23,True,True,retry,Action satisfies recovery policy,True,True,2540.19
test_1412,2282.23,temporary_bank_failure,netbanking,HDFC,0,0.222,0.7016,1601.29,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1413,2285.86,card_blocked,card,AXIS,1,0.142,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1414,947.84,temporary_bank_failure,upi,AXIS,0,0.196,0.6893,653.39,True,True,retry,Action satisfies recovery policy,True,True,947.84
test_1415,925.46,temporary_bank_failure,card,ICICI,0,0.235,0.6823,631.44,True,True,retry,Action satisfies recovery policy,True,True,925.46
test_1416,1017.01,insufficient_funds,card,ICICI,0,0.053,0.5688,578.47,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1417,1405.51,expired_card,card,SBI,1,0.097,0.3367,473.29,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1418,1860.54,gateway_timeout,card,AXIS,2,0.289,0.4745,882.89,True,False,stop,Maximum retry count reached,False,False,0.0
test_1419,3537.83,expired_card,upi,KOTAK,0,0.112,0.5354,1894.29,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1420,4201.64,invalid_card,upi,SBI,2,0.265,0.1063,446.69,True,False,stop,Maximum retry count reached,False,False,0.0
test_1421,532.97,insufficient_funds,upi,AXIS,2,0.053,0.2437,129.9,True,False,stop,Maximum retry count reached,True,False,0.0
test_1422,1914.88,network_error,card,AXIS,2,0.119,0.2784,533.08,True,False,stop,Maximum retry count reached,False,False,0.0
test_1423,1794.18,expired_card,card,HDFC,1,0.031,0.4536,813.81,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1424,954.47,gateway_timeout,card,SBI,1,0.451,0.6015,574.12,True,True,retry,Action satisfies recovery policy,True,True,954.47
test_1425,6233.36,invalid_card,card,AXIS,2,0.078,0.2481,1546.52,True,False,stop,Maximum retry count reached,True,False,0.0
test_1426,970.96,bank_timeout,card,HDFC,2,0.495,0.3394,329.57,True,False,stop,Maximum retry count reached,False,False,0.0
test_1427,4977.32,temporary_bank_failure,card,KOTAK,0,0.17,0.7285,3626.15,True,True,retry,Action satisfies recovery policy,True,True,4977.32
test_1428,3834.15,insufficient_funds,card,SBI,1,0.142,0.2782,1066.58,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1429,1187.46,bank_timeout,card,SBI,2,0.1,0.4658,553.1,True,False,stop,Maximum retry count reached,True,False,0.0
test_1430,1513.36,network_error,card,HDFC,0,0.203,0.7253,1097.68,True,True,retry,Action satisfies recovery policy,True,True,1513.36
test_1431,2753.37,account_closed,wallet,SBI,0,0.236,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1432,6641.41,insufficient_funds,upi,ICICI,2,0.355,0.116,770.71,True,False,stop,Maximum retry count reached,False,False,0.0
test_1433,904.27,bank_timeout,wallet,ICICI,0,0.435,0.6112,552.7,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1434,7996.23,account_closed,card,ICICI,1,0.312,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1435,1539.62,temporary_bank_failure,upi,SBI,0,0.344,0.6658,1025.01,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1436,5911.16,temporary_bank_failure,upi,HDFC,1,0.21,0.5202,3074.82,True,False,request_approval,High-value transaction requires merchant approval,True,False,0.0
test_1437,933.36,expired_card,card,SBI,2,0.339,0.2113,197.23,True,False,stop,Maximum retry count reached,False,False,0.0
test_1438,5812.46,insufficient_funds,upi,SBI,0,0.168,0.3421,1988.47,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1439,1349.22,bank_timeout,card,HDFC,1,0.464,0.4914,662.96,True,True,retry,Action satisfies recovery policy,True,True,1349.22
test_1440,2180.43,expired_card,netbanking,KOTAK,2,0.099,0.205,446.93,True,False,stop,Maximum retry count reached,False,False,0.0
test_1441,3352.77,temporary_bank_failure,wallet,HDFC,2,0.421,0.2313,775.36,True,False,stop,Maximum retry count reached,True,False,0.0
test_1442,488.18,bank_timeout,card,KOTAK,0,0.241,0.7142,348.64,True,True,retry,Action satisfies recovery policy,True,True,488.18
test_1443,2140.72,temporary_bank_failure,upi,SBI,0,0.158,0.7105,1521.0,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1444,3401.21,card_blocked,netbanking,KOTAK,2,0.493,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1445,2826.68,network_error,card,HDFC,1,0.186,0.5911,1670.73,True,True,retry,Action satisfies recovery policy,True,True,2826.68
test_1446,4279.68,account_closed,card,KOTAK,1,0.132,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1447,3998.45,account_closed,card,AXIS,2,0.111,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1448,2049.82,bank_timeout,netbanking,HDFC,1,0.086,0.5938,1217.15,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1449,2280.49,card_blocked,netbanking,AXIS,0,0.045,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1450,3089.98,bank_timeout,card,HDFC,2,0.22,0.4077,1259.7,True,False,stop,Maximum retry count reached,True,False,0.0
test_1451,1364.42,gateway_timeout,netbanking,ICICI,0,0.301,0.7396,1009.14,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1452,2320.35,network_error,card,SBI,0,0.038,0.6741,1564.08,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1453,1163.58,expired_card,upi,ICICI,2,0.326,0.139,161.79,True,False,stop,Maximum retry count reached,False,False,0.0
test_1454,5940.48,expired_card,upi,ICICI,2,0.214,0.1703,1011.82,True,False,stop,Maximum retry count reached,False,False,0.0
test_1455,2080.14,bank_timeout,netbanking,KOTAK,2,0.341,0.3511,730.42,True,False,stop,Maximum retry count reached,False,False,0.0
test_1456,3799.65,bank_timeout,netbanking,SBI,0,0.192,0.7061,2683.12,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1457,1810.2,account_closed,card,ICICI,0,0.234,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1458,2831.22,bank_timeout,upi,SBI,1,0.293,0.4759,1347.46,True,True,retry,Action satisfies recovery policy,True,True,2831.22
test_1459,1558.81,network_error,upi,KOTAK,2,0.224,0.4262,664.38,True,False,stop,Maximum retry count reached,False,False,0.0
test_1460,1179.5,bank_timeout,card,HDFC,0,0.071,0.7395,872.18,True,True,retry,Action satisfies recovery policy,True,True,1179.5
test_1461,937.42,network_error,upi,AXIS,2,0.145,0.3749,351.45,True,False,stop,Maximum retry count reached,False,False,0.0
test_1462,3004.94,card_blocked,upi,HDFC,0,0.163,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1463,1590.24,invalid_card,card,ICICI,0,0.178,0.5285,840.52,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1464,666.26,card_blocked,upi,AXIS,0,0.285,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1465,1204.79,account_closed,card,AXIS,1,0.238,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1466,4820.71,account_closed,card,KOTAK,2,0.198,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1467,1431.29,insufficient_funds,card,HDFC,2,0.366,0.211,302.0,True,False,stop,Maximum retry count reached,False,False,0.0
test_1468,1514.56,card_blocked,netbanking,ICICI,2,0.134,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
