transaction_id,customer_id,amount,payment_method,bank,failure_reason,retry_count,previous_transactions,previous_successful_transactions,risk_score,recovered
pay_008197,cust_01633,1667.2,upi,SBI,insufficient_funds,1,1,1,0.313,0
pay_008198,cust_00629,1264.34,card,ICICI,bank_timeout,1,5,5,0.11,1
pay_008199,cust_02880,982.56,card,AXIS,insufficient_funds,2,6,6,0.482,0
pay_008200,cust_00486,439.63,card,SBI,network_error,1,17,15,0.23,1
pay_008201,cust_02581,3040.98,card,ICICI,card_blocked,1,4,4,0.357,0
pay_008202,cust_00200,5830.56,upi,AXIS,network_error,1,9,8,0.091,1
pay_008203,cust_00371,933.36,card,SBI,expired_card,2,17,12,0.339,0
pay_008204,cust_01014,654.56,netbanking,AXIS,expired_card,0,10,2,0.053,0
pay_008205,cust_01983,1098.63,upi,ICICI,expired_card,0,16,4,0.356,0
pay_008206,cust_02901,2281.13,card,SBI,gateway_timeout,1,10,7,0.12,1
pay_008207,cust_01472,1206.84,card,HDFC,bank_timeout,0,4,2,0.184,1
pay_008208,cust_00248,1190.16,card,KOTAK,card_blocked,1,5,5,0.307,0
pay_008209,cust_00788,1691.99,card,HDFC,network_error,2,13,3,0.331,1
pay_008210,cust_02312,1959.9,upi,AXIS,invalid_card,2,15,8,0.128,0
pay_008211,cust_02079,2427.46,netbanking,ICICI,bank_timeout,1,13,6,0.18,0
pay_008212,cust_01522,1427.78,netbanking,KOTAK,temporary_bank_failure,1,0,0,0.079,0
pay_008213,cust_01273,1407.59,netbanking,ICICI,insufficient_funds,1,4,4,0.072,0
pay_008214,cust_00605,388.55,card,AXIS,gateway_timeout,0,4,4,0.062,1
pay_008215,cust_01690,3822.07,card,ICICI,card_blocked,2,7,7,0.253,0
pay_008216,cust_01418,2212.54,wallet,SBI,account_closed,1,13,4,0.329,0
pay_008217,cust_01821,6056.28,upi,SBI,card_blocked,0,7,7,0.26,0
pay_008218,cust_00502,2721.36,card,AXIS,expired_card,1,8,1,0.188,0
pay_008219,cust_02934,1704.66,card,ICICI,network_error,2,19,14,0.55,0
pay_008220,cust_00549,550.7,card,AXIS,insufficient_funds,2,2,2,0.527,0
pay_008221,cust_01366,489.31,upi,KOTAK,invalid_card,2,9,5,0.099,0
pay_008222,cust_00839,4182.56,netbanking,ICICI,bank_timeout,1,15,3,0.179,0
pay_008223,cust_01431,2833.42,card,SBI,account_closed,2,10,10,0.13,0
pay_008224,cust_01449,5839.03,card,HDFC,expired_card,1,1,1,0.264,0
pay_008225,cust_00848,3808.53,card,SBI,expired_card,0,0,0,0.122,1
pay_008226,cust_00614,1343.58,card,ICICI,expired_card,0,9,9,0.113,1
pay_008227,cust_00412,287.13,upi,ICICI,account_closed,0,5,5,0.079,0
pay_008228,cust_02480,2932.52,upi,ICICI,bank_timeout,1,7,7,0.459,1
pay_008229,cust_00678,802.01,card,ICICI,gateway_timeout,2,5,5,0.319,1
pay_008230,cust_00159,1560.18,upi,KOTAK,insufficient_funds,2,1,1,0.343,0
pay_008231,cust_02062,2514.15,card,HDFC,insufficient_funds,1,7,2,0.421,0
pay_008232,cust_00373,1091.69,upi,SBI,card_blocked,0,2,2,0.134,0
pay_008233,cust_02273,934.36,upi,KOTAK,bank_timeout,0,11,11,0.025,1
pay_008234,cust_01097,1414.11,card,AXIS,account_closed,1,5,5,0.108,0
pay_008235,cust_02559,351.8,upi,ICICI,insufficient_funds,2,18,18,0.078,1
pay_008236,cust_00603,790.8,card,SBI,insufficient_funds,2,6,3,0.226,1
pay_008237,cust_00216,781.71,card,AXIS,temporary_bank_failure,2,12,7,0.125,0
pay_008238,cust_01997,1497.15,card,HDFC,expired_card,2,3,3,0.25,0
pay_008239,cust_01565,847.49,card,SBI,expired_card,0,13,1,0.232,1
pay_008240,cust_01841,1196.72,upi,KOTAK,network_error,2,3,3,0.335,0
pay_008241,cust_01963,1266.52,card,AXIS,expired_card,1,17,14,0.17,1
pay_008242,cust_02888,9918.42,upi,SBI,network_error,2,6,6,0.25,1
pay_008243,cust_00727,3346.46,netbanking,KOTAK,expired_card,0,12,12,0.143,0
pay_008244,cust_01245,1642.04,card,ICICI,insufficient_funds,2,2,2,0.127,0
pay_008245,cust_02602,2589.61,card,SBI,expired_card,2,16,2,0.393,0
pay_008246,cust_01066,3776.58,card,ICICI,bank_timeout,1,0,0,0.295,1
pay_008247,cust_00676,2276.09,card,AXIS,bank_timeout,2,10,10,0.061,1
pay_008248,cust_02921,790.68,card,AXIS,account_closed,2,18,10,0.453,0
pay_008249,cust_00283,1620.34,upi,AXIS,gateway_timeout,1,6,0,0.213,1
pay_008250,cust_01082,828.23,card,ICICI,account_closed,1,13,13,0.326,0
pay_008251,cust_02882,1389.55,upi,ICICI,bank_timeout,1,6,1,0.136,0
pay_008252,cust_02585,1592.26,card,KOTAK,invalid_card,1,10,10,0.206,1
pay_008253,cust_01909,4196.74,card,SBI,bank_timeout,0,18,3,0.377,1
pay_008254,cust_02971,957.86,card,KOTAK,insufficient_funds,2,15,11,0.03,0
pay_008255,cust_01153,898.4,card,ICICI,card_blocked,2,16,0,0.424,0
pay_008256,cust_02890,1018.87,card,SBI,bank_timeout,0,13,9,0.48,0
pay_008257,cust_00948,1110.75,upi,AXIS,temporary_bank_failure,1,14,3,0.324,0
pay_008258,cust_00665,1401.73,upi,KOTAK,insufficient_funds,2,17,1,0.241,0
pay_008259,cust_01718,2353.03,card,KOTAK,account_closed,1,11,11,0.226,0
pay_008260,cust_01149,964.79,upi,KOTAK,temporary_bank_failure,1,12,7,0.316,0
pay_008261,cust_00067,1982.1,card,ICICI,invalid_card,0,3,1,0.194,1
pay_008262,cust_02054,2001.8,card,SBI,expired_card,0,9,2,0.078,0
pay_008263,cust_00637,2815.63,netbanking,AXIS,temporary_bank_failure,1,8,8,0.475,1
pay_008264,cust_00314,1527.49,netbanking,ICICI,temporary_bank_failure,2,11,6,0.146,0
pay_008265,cust_00565,3518.07,netbanking,AXIS,network_error,1,3,3,0.059,0
pay_008266,cust_01602,2428.98,card,HDFC,expired_card,2,5,5,0.115,1
pay_008267,cust_00826,2343.37,wallet,HDFC,insufficient_funds,1,13,10,0.137,0
pay_008268,cust_02554,1163.8,upi,AXIS,network_error,1,3,3,0.123,1
pay_008269,cust_01106,2252.17,upi,HDFC,insufficient_funds,2,9,9,0.097,0
pay_008270,cust_01026,2396.66,wallet,SBI,insufficient_funds,0,4,4,0.032,1
pay_008271,cust_02252,1120.95,netbanking,SBI,bank_timeout,0,6,0,0.194,0
pay_008272,cust_00662,4700.51,upi,ICICI,card_blocked,1,6,6,0.164,0
pay_008273,cust_00805,14747.14,netbanking,AXIS,account_closed,2,9,4,0.289,0
pay_008274,cust_02452,1068.8,card,ICICI,bank_timeout,0,19,6,0.404,1
pay_008275,cust_00536,1241.22,upi,SBI,card_blocked,2,12,12,0.2,0
pay_008276,cust_01392,1266.46,card,SBI,card_blocked,0,14,6,0.205,0
pay_008277,cust_01236,634.19,wallet,SBI,bank_timeout,2,4,4,0.083,1
pay_008278,cust_02625,896.92,upi,KOTAK,network_error,1,15,12,0.196,1
pay_008279,cust_02811,3589.55,netbanking,HDFC,expired_card,2,5,5,0.012,1
pay_008280,cust_01921,1693.22,card,ICICI,card_blocked,1,3,3,0.151,0
pay_008281,cust_02165,8393.5,upi,ICICI,account_closed,0,5,5,0.135,0
pay_008282,cust_00628,1435.4,card,SBI,temporary_bank_failure,2,15,6,0.207,1
pay_008283,cust_00749,2522.69,upi,KOTAK,bank_timeout,0,18,4,0.107,1
pay_008284,cust_00105,877.05,upi,ICICI,insufficient_funds,0,5,5,0.123,0
pay_008285,cust_02543,1655.49,card,ICICI,bank_timeout,1,10,10,0.314,0
pay_008286,cust_00046,1939.64,card,KOTAK,network_error,2,13,10,0.292,0
pay_008287,cust_02871,335.87,upi,SBI,expired_card,1,14,10,0.075,1
pay_008288,cust_01355,934.52,card,KOTAK,insufficient_funds,2,0,0,0.223,0
pay_008289,cust_01240,3007.14,card,HDFC,gateway_timeout,0,3,3,0.315,1
pay_008290,cust_00982,2881.7,card,ICICI,card_blocked,0,6,6,0.045,0
pay_008291,cust_00960,666.01,card,HDFC,network_error,2,9,5,0.116,1
pay_008292,cust_01516,1354.56,netbanking,ICICI,insufficient_funds,0,0,0,0.078,1
pay_008293,cust_01837,271.59,netbanking,HDFC,insufficient_funds,0,13,9,0.252,1
pay_008294,cust_02893,1803.08,upi,ICICI,temporary_bank_failure,1,5,1,0.378,1
pay_008295,cust_02497,4955.43,card,SBI,expired_card,0,13,10,0.388,1
pay_008296,cust_02584,5130.19,upi,AXIS,account_closed,0,18,4,0.123,0
pay_008297,cust_02559,4986.33,upi,KOTAK,insufficient_funds,0,5,5,0.121,0
pay_008298,cust_01482,2756.11,upi,ICICI,invalid_card,2,19,15,0.069,0
pay_008299,cust_01560,4566.78,card,KOTAK,bank_timeout,0,19,19,0.066,1
pay_008300,cust_02588,1554.0,card,ICICI,network_error,1,5,5,0.125,0
pay_008301,cust_01508,1190.95,upi,AXIS,insufficient_funds,1,10,10,0.254,0
pay_008302,cust_02064,4502.97,card,SBI,card_blocked,1,10,5,0.271,0
pay_008303,cust_02001,2277.35,netbanking,SBI,insufficient_funds,1,16,4,0.513,1
pay_008304,cust_02291,430.01,upi,KOTAK,gateway_timeout,0,19,9,0.258,1
pay_008305,cust_01974,4785.1,card,AXIS,insufficient_funds,1,8,8,0.17,1
pay_008306,cust_00912,1516.44,upi,KOTAK,bank_timeout,2,13,13,0.176,1
pay_008307,cust_01295,1060.29,upi,SBI,expired_card,2,5,5,0.281,0
pay_008308,cust_02809,3956.53,card,HDFC,bank_timeout,0,3,3,0.293,0
pay_008309,cust_01803,3551.95,card,KOTAK,insufficient_funds,2,6,6,0.15,0
pay_008310,cust_02753,840.92,card,ICICI,expired_card,2,9,1,0.18,0
pay_008311,cust_01754,1594.52,card,SBI,gateway_timeout,0,6,1,0.134,0
pay_008312,cust_00115,874.15,card,ICICI,card_blocked,0,4,4,0.262,0
pay_008313,cust_01604,892.87,card,AXIS,network_error,1,3,3,0.261,0
pay_008314,cust_01323,164.98,card,SBI,network_error,1,14,11,0.299,0
pay_008315,cust_01861,803.36,upi,SBI,insufficient_funds,0,3,1,0.162,0
pay_008316,cust_02445,1576.69,card,KOTAK,card_blocked,2,14,13,0.188,0
pay_008317,cust_02442,187.42,card,KOTAK,gateway_timeout,0,6,6,0.039,1
pay_008318,cust_01099,603.36,card,ICICI,card_blocked,1,5,5,0.143,0
pay_008319,cust_00978,2938.46,card,KOTAK,expired_card,0,3,3,0.014,1
pay_008320,cust_01506,584.15,wallet,HDFC,invalid_card,0,18,6,0.038,0
pay_008321,cust_01127,1594.34,upi,SBI,card_blocked,2,1,1,0.511,0
pay_008322,cust_00297,481.69,netbanking,AXIS,insufficient_funds,0,14,1,0.138,0
pay_008323,cust_02226,2508.78,upi,SBI,expired_card,1,19,1,0.36,0
pay_008324,cust_02363,1393.25,upi,ICICI,insufficient_funds,0,1,1,0.058,1
pay_008325,cust_01063,867.71,wallet,KOTAK,invalid_card,2,12,12,0.273,0
pay_008326,cust_00259,217.98,card,SBI,temporary_bank_failure,0,13,13,0.123,0
pay_008327,cust_02055,884.4,upi,KOTAK,invalid_card,2,8,1,0.042,0
pay_008328,cust_02097,3077.26,upi,ICICI,expired_card,0,15,6,0.19,1
pay_008329,cust_02209,6248.19,wallet,KOTAK,insufficient_funds,2,8,6,0.12,0
pay_008330,cust_01893,1517.16,card,AXIS,bank_timeout,0,16,16,0.066,1
pay_008331,cust_00176,1668.92,upi,ICICI,invalid_card,0,2,2,0.045,1
pay_008332,cust_01001,1051.56,card,SBI,bank_timeout,0,4,4,0.382,1
pay_008333,cust_01919,4833.99,netbanking,SBI,card_blocked,0,11,4,0.114,0
pay_008334,cust_02503,1491.4,upi,AXIS,bank_timeout,0,4,4,0.18,0
pay_008335,cust_01668,3695.91,netbanking,HDFC,expired_card,1,13,1,0.233,0
pay_008336,cust_00276,2205.19,netbanking,KOTAK,temporary_bank_failure,1,16,5,0.168,1
pay_008337,cust_02546,1994.85,upi,SBI,invalid_card,0,4,3,0.123,0
pay_008338,cust_00676,799.35,upi,AXIS,insufficient_funds,2,12,12,0.021,0
pay_008339,cust_01824,7525.67,upi,KOTAK,insufficient_funds,2,14,1,0.207,0
pay_008340,cust_01052,5841.52,upi,ICICI,bank_timeout,1,16,4,0.168,0
pay_008341,cust_01357,11151.8,card,AXIS,card_blocked,1,9,7,0.064,0
pay_008342,cust_02104,750.31,card,ICICI,bank_timeout,1,15,15,0.017,1
pay_008343,cust_00547,2233.28,card,ICICI,card_blocked,2,15,6,0.189,0
pay_008344,cust_01136,958.48,wallet,ICICI,insufficient_funds,1,16,2,0.168,1
pay_008345,cust_02084,2578.41,card,KOTAK,network_error,1,6,6,0.086,1
pay_008346,cust_02041,2284.22,upi,HDFC,expired_card,1,10,10,0.152,1
pay_008347,cust_00439,1298.3,card,ICICI,expired_card,0,13,1,0.044,0
pay_008348,cust_01753,1505.84,upi,SBI,invalid_card,0,11,11,0.109,1
pay_008349,cust_01616,9629.77,card,KOTAK,bank_timeout,1,8,8,0.218,0
pay_008350,cust_01850,1622.54,upi,KOTAK,card_blocked,2,6,6,0.26,0
pay_008351,cust_02643,310.42,card,ICICI,insufficient_funds,0,13,10,0.127,1
pay_008352,cust_01601,1177.42,upi,SBI,gateway_timeout,1,15,15,0.311,1
pay_008353,cust_01664,752.79,upi,AXIS,insufficient_funds,0,9,9,0.193,0
pay_008354,cust_00307,866.26,upi,KOTAK,network_error,2,4,2,0.159,0
pay_008355,cust_00619,3189.05,upi,ICICI,network_error,1,18,11,0.185,1
pay_008356,cust_01133,3687.6,netbanking,ICICI,bank_timeout,1,6,2,0.055,0
pay_008357,cust_01396,921.09,upi,HDFC,account_closed,0,7,4,0.245,0
pay_008358,cust_02405,1163.81,card,HDFC,network_error,1,9,5,0.008,1
pay_008359,cust_02229,1034.29,card,AXIS,invalid_card,0,2,2,0.325,0
pay_008360,cust_01380,6090.49,card,AXIS,temporary_bank_failure,2,13,9,0.327,0
pay_008361,cust_01700,3776.83,card,AXIS,bank_timeout,0,19,10,0.067,0
pay_008362,cust_02116,3107.43,upi,AXIS,bank_timeout,1,2,2,0.33,1
pay_008363,cust_02340,791.84,netbanking,ICICI,account_closed,2,14,14,0.19,0
pay_008364,cust_02740,460.63,upi,ICICI,bank_timeout,2,9,9,0.07,1
pay_008365,cust_00181,4838.61,upi,ICICI,bank_timeout,2,6,6,0.122,1
pay_008366,cust_02482,8392.83,card,SBI,bank_timeout,0,18,8,0.082,0
pay_008367,cust_01488,443.52,card,AXIS,temporary_bank_failure,2,9,2,0.084,0
pay_008368,cust_00914,10863.78,netbanking,SBI,card_blocked,1,13,0,0.085,0
pay_008369,cust_01558,1661.03,card,KOTAK,account_closed,2,7,1,0.272,0
pay_008370,cust_02114,2068.42,netbanking,KOTAK,bank_timeout,2,19,1,0.486,1
pay_008371,cust_01045,629.98,card,ICICI,bank_timeout,0,0,0,0.193,1
pay_008372,cust_01636,437.11,netbanking,KOTAK,invalid_card,0,5,5,0.182,1
pay_008373,cust_02432,295.59,upi,ICICI,temporary_bank_failure,1,14,14,0.048,1
pay_008374,cust_01639,4124.33,upi,AXIS,account_closed,1,4,4,0.117,0
pay_008375,cust_01583,1692.24,netbanking,SBI,network_error,0,13,5,0.128,1
pay_008376,cust_02087,2613.97,card,ICICI,insufficient_funds,2,8,6,0.033,0
pay_008377,cust_01309,4476.04,card,HDFC,bank_timeout,0,5,5,0.373,0
pay_008378,cust_00822,1674.65,card,HDFC,account_closed,0,0,0,0.13,0
pay_008379,cust_00602,6985.37,card,AXIS,network_error,0,18,11,0.315,1
pay_008380,cust_01621,934.18,card,SBI,temporary_bank_failure,1,14,13,0.159,1
pay_008381,cust_00785,1294.54,netbanking,ICICI,insufficient_funds,1,1,1,0.172,0
pay_008382,cust_01212,878.08,card,AXIS,temporary_bank_failure,1,18,3,0.172,0
pay_008383,cust_00671,3527.71,netbanking,SBI,bank_timeout,1,16,16,0.367,1
pay_008384,cust_01267,4406.55,netbanking,HDFC,bank_timeout,2,10,5,0.45,0
pay_008385,cust_01097,1258.48,upi,ICICI,card_blocked,1,17,17,0.342,0
pay_008386,cust_02527,593.17,netbanking,SBI,temporary_bank_failure,1,13,13,0.122,0
pay_008387,cust_01998,4839.12,upi,KOTAK,temporary_bank_failure,2,18,15,0.167,0
pay_008388,cust_02609,893.73,upi,ICICI,card_blocked,2,8,3,0.136,0
pay_008389,cust_00101,1309.97,upi,KOTAK,account_closed,0,10,4,0.028,0
pay_008390,cust_02562,766.16,upi,AXIS,expired_card,2,10,9,0.26,0
pay_008391,cust_01780,2275.53,card,SBI,expired_card,2,3,3,0.324,0
pay_008392,cust_00176,976.55,card,SBI,invalid_card,1,17,8,0.355,1
pay_008393,cust_00238,3168.86,upi,SBI,network_error,1,11,11,0.103,1
pay_008394,cust_02958,1155.39,card,SBI,expired_card,1,8,5,0.059,1
pay_008395,cust_01123,2780.19,wallet,ICICI,bank_timeout,1,4,4,0.362,1
pay_008396,cust_02919,862.86,upi,KOTAK,bank_timeout,2,0,0,0.105,0
pay_008397,cust_01978,4822.32,card,KOTAK,network_error,1,8,8,0.305,1
pay_008398,cust_02543,1212.06,card,AXIS,expired_card,1,6,2,0.103,0
pay_008399,cust_02995,1943.13,card,AXIS,account_closed,0,0,0,0.296,0
pay_008400,cust_02004,699.02,card,SBI,expired_card,2,19,5,0.175,0
pay_008401,cust_01538,1784.93,card,HDFC,gateway_timeout,2,16,0,0.138,1
pay_008402,cust_00755,720.09,wallet,HDFC,insufficient_funds,2,2,2,0.287,0
pay_008403,cust_02259,1745.65,card,SBI,expired_card,0,0,0,0.191,1
pay_008404,cust_01147,837.8,upi,KOTAK,insufficient_funds,2,12,11,0.138,0
pay_008405,cust_01412,1596.74,card,AXIS,insufficient_funds,2,19,5,0.08,0
pay_008406,cust_00140,2624.74,netbanking,ICICI,network_error,1,19,7,0.236,0
pay_008407,cust_00541,603.13,upi,HDFC,insufficient_funds,2,11,11,0.068,0
pay_008408,cust_01415,1746.16,upi,AXIS,bank_timeout,1,16,4,0.453,0
pay_008409,cust_00270,2506.51,upi,HDFC,insufficient_funds,0,7,7,0.409,0
pay_008410,cust_01036,2498.03,upi,KOTAK,account_closed,1,14,13,0.174,0
pay_008411,cust_01891,8389.25,card,KOTAK,network_error,0,16,15,0.131,1
pay_008412,cust_00506,996.64,card,SBI,bank_timeout,0,1,1,0.201,0
pay_008413,cust_01130,1803.98,card,SBI,card_blocked,0,9,9,0.078,0
pay_008414,cust_02080,7318.62,upi,HDFC,account_closed,1,0,0,0.185,0
pay_008415,cust_01873,602.69,card,HDFC,temporary_bank_failure,0,12,12,0.201,1
pay_008416,cust_01093,287.71,netbanking,AXIS,network_error,1,11,0,0.103,0
pay_008417,cust_00813,2775.14,card,SBI,temporary_bank_failure,1,14,14,0.256,0
pay_008418,cust_00362,4165.45,card,KOTAK,gateway_timeout,1,9,3,0.298,0
pay_008419,cust_01457,334.28,wallet,AXIS,account_closed,0,1,1,0.13,0
pay_008420,cust_00929,1399.9,netbanking,AXIS,network_error,1,14,2,0.029,0
pay_008421,cust_00100,800.83,wallet,ICICI,expired_card,1,19,12,0.211,1
pay_008422,cust_01682,2316.33,upi,KOTAK,card_blocked,0,9,9,0.241,0
pay_008423,cust_02057,1759.74,card,AXIS,gateway_timeout,1,1,1,0.194,0
pay_008424,cust_02745,5152.09,netbanking,ICICI,bank_timeout,0,12,10,0.172,1
pay_008425,cust_01053,616.54,card,SBI,account_closed,0,9,4,0.422,0
pay_008426,cust_02510,2462.24,card,KOTAK,expired_card,0,16,1,0.253,0
pay_008427,cust_00921,2972.89,card,SBI,bank_timeout,1,15,5,0.153,1
pay_008428,cust_02438,1882.35,upi,ICICI,insufficient_funds,1,14,4,0.366,0
pay_008429,cust_00632,363.03,card,KOTAK,account_closed,2,11,0,0.082,0
pay_008430,cust_00682,2521.05,upi,HDFC,network_error,2,8,8,0.064,0
pay_008431,cust_02205,1007.75,card,HDFC,network_error,2,11,5,0.095,0
pay_008432,cust_02383,448.26,card,HDFC,network_error,0,11,11,0.244,0
pay_008433,cust_02308,2429.31,card,AXIS,card_blocked,2,18,10,0.222,0
pay_008434,cust_02130,3340.12,card,HDFC,network_error,1,16,6,0.056,0
pay_008435,cust_00754,1105.09,wallet,AXIS,network_error,0,15,15,0.394,0
pay_008436,cust_01465,3523.02,wallet,AXIS,bank_timeout,0,9,9,0.102,0
pay_008437,cust_00720,3551.43,card,ICICI,card_blocked,1,9,4,0.057,0
pay_008438,cust_00075,1782.97,netbanking,HDFC,network_error,2,19,6,0.421,0
pay_008439,cust_01294,2913.39,upi,KOTAK,expired_card,2,1,1,0.039,0
pay_008440,cust_01923,3948.49,card,AXIS,bank_timeout,1,19,1,0.098,1
pay_008441,cust_02674,2751.87,upi,ICICI,invalid_card,1,0,0,0.243,1
pay_008442,cust_00062,290.15,netbanking,AXIS,invalid_card,2,15,7,0.062,1
pay_008443,cust_00874,240.74,card,KOTAK,bank_timeout,1,9,6,0.094,0
pay_008444,cust_00320,4242.25,card,KOTAK,bank_timeout,2,14,9,0.057,1
pay_008445,cust_02150,1042.38,card,HDFC,temporary_bank_failure,1,14,13,0.464,0
pay_008446,cust_01453,1215.89,card,AXIS,temporary_bank_failure,2,5,5,0.33,1
pay_008447,cust_00874,8200.87,card,KOTAK,invalid_card,1,16,10,0.061,1
pay_008448,cust_01746,1005.31,upi,SBI,bank_timeout,0,12,0,0.016,0
pay_008449,cust_02303,1618.46,netbanking,KOTAK,expired_card,0,0,0,0.146,0
pay_008450,cust_01556,1826.17,card,KOTAK,network_error,0,17,13,0.119,1
pay_008451,cust_02618,1524.82,card,AXIS,gateway_timeout,1,1,1,0.212,1
pay_008452,cust_00112,5298.96,upi,KOTAK,bank_timeout,2,2,2,0.106,1
pay_008453,cust_00461,1339.86,card,ICICI,temporary_bank_failure,2,10,9,0.1,0
pay_008454,cust_02756,3214.67,netbanking,KOTAK,network_error,2,0,0,0.098,1
pay_008455,cust_00887,1912.58,wallet,SBI,insufficient_funds,0,5,2,0.189,0
pay_008456,cust_01116,3918.82,wallet,KOTAK,network_error,0,15,3,0.075,1
pay_008457,cust_01076,603.32,upi,HDFC,account_closed,2,14,8,0.256,0
pay_008458,cust_00520,298.02,card,AXIS,account_closed,1,8,8,0.456,0
pay_008459,cust_00812,1851.59,card,SBI,account_closed,1,11,8,0.451,0
pay_008460,cust_02284,917.86,upi,ICICI,card_blocked,2,9,8,0.325,0
pay_008461,cust_01925,5836.6,wallet,KOTAK,card_blocked,2,6,6,0.237,0
pay_008462,cust_01605,1691.8,card,KOTAK,temporary_bank_failure,1,9,4,0.242,0
pay_008463,cust_00927,2155.59,card,ICICI,temporary_bank_failure,2,6,4,0.39,0
pay_008464,cust_00557,1413.9,netbanking,KOTAK,insufficient_funds,1,5,5,0.256,0
pay_008465,cust_02697,1073.77,card,HDFC,gateway_timeout,1,12,12,0.169,1
pay_008466,cust_02282,1893.17,card,SBI,card_blocked,0,10,10,0.317,0
pay_008467,cust_01056,4071.56,netbanking,KOTAK,temporary_bank_failure,0,7,7,0.13,1
pay_008468,cust_00579,1408.01,card,ICICI,invalid_card,0,4,4,0.212,1
pay_008469,cust_00542,1331.07,card,ICICI,insufficient_funds,2,2,2,0.008,0
pay_008470,cust_02162,3442.16,upi,SBI,card_blocked,1,3,3,0.041,0
pay_008471,cust_02252,469.78,upi,HDFC,invalid_card,2,3,3,0.107,1
pay_008472,cust_01053,4678.71,card,SBI,temporary_bank_failure,2,8,4,0.075,1
pay_008473,cust_02691,948.53,card,KOTAK,network_error,2,0,0,0.044,0
pay_008474,cust_00474,3849.31,upi,HDFC,account_closed,1,14,8,0.016,0
pay_008475,cust_02745,2287.18,upi,HDFC,card_blocked,0,12,8,0.087,0
pay_008476,cust_02301,341.33,card,ICICI,account_closed,1,4,4,0.062,0
pay_008477,cust_00905,1825.3,card,HDFC,invalid_card,1,17,17,0.087,0
pay_008478,cust_01946,5174.12,upi,KOTAK,temporary_bank_failure,2,4,4,0.603,0
pay_008479,cust_00386,1418.22,upi,KOTAK,insufficient_funds,2,10,10,0.166,0
pay_008480,cust_00062,1526.29,upi,KOTAK,card_blocked,0,2,2,0.048,0
pay_008481,cust_00515,978.55,upi,AXIS,bank_timeout,1,3,1,0.126,1
pay_008482,cust_00430,4705.13,upi,HDFC,insufficient_funds,0,6,6,0.283,1
pay_008483,cust_00580,1248.46,card,HDFC,temporary_bank_failure,2,3,2,0.015,0
pay_008484,cust_01561,7579.66,netbanking,KOTAK,expired_card,2,2,2,0.131,0
pay_008485,cust_01165,4556.31,netbanking,ICICI,expired_card,0,9,9,0.101,0
pay_008486,cust_02791,5247.75,upi,HDFC,insufficient_funds,0,19,18,0.205,0
pay_008487,cust_01324,1927.81,card,AXIS,temporary_bank_failure,1,10,2,0.355,0
pay_008488,cust_02723,1225.3,upi,HDFC,network_error,0,17,14,0.212,0
pay_008489,cust_02359,2651.13,upi,SBI,invalid_card,0,0,0,0.176,0
pay_008490,cust_00471,6257.86,card,AXIS,card_blocked,1,8,8,0.35,0
pay_008491,cust_01417,7469.57,upi,ICICI,network_error,2,16,6,0.14,1
pay_008492,cust_01666,409.22,upi,AXIS,bank_timeout,1,11,6,0.262,1
pay_008493,cust_01469,15738.07,netbanking,AXIS,invalid_card,2,0,0,0.428,0
pay_008494,cust_00809,2212.14,card,HDFC,temporary_bank_failure,2,6,6,0.299,0
pay_008495,cust_00172,3372.15,card,AXIS,network_error,0,13,3,0.144,1
pay_008496,cust_02624,883.4,upi,KOTAK,insufficient_funds,0,8,3,0.455,1
pay_008497,cust_00031,836.03,netbanking,AXIS,expired_card,0,11,6,0.077,1
pay_008498,cust_00047,571.89,upi,HDFC,network_error,0,7,1,0.165,1
pay_008499,cust_00130,7065.1,upi,KOTAK,card_blocked,0,6,4,0.052,0
pay_008500,cust_02400,1042.67,card,ICICI,temporary_bank_failure,2,13,9,0.196,0
pay_008501,cust_00978,1679.89,upi,SBI,temporary_bank_failure,1,1,1,0.106,1
pay_008502,cust_01646,1420.71,wallet,AXIS,gateway_timeout,0,1,1,0.429,1
pay_008503,cust_01605,798.98,upi,KOTAK,invalid_card,2,19,2,0.189,0
pay_008504,cust_00058,1542.0,netbanking,KOTAK,account_closed,0,16,2,0.325,0
pay_008505,cust_01130,1939.76,upi,ICICI,temporary_bank_failure,1,9,9,0.242,1
pay_008506,cust_02860,4909.97,netbanking,ICICI,bank_timeout,2,4,4,0.328,0
pay_008507,cust_01354,774.89,card,SBI,network_error,1,0,0,0.089,1
pay_008508,cust_00768,1133.65,card,SBI,bank_timeout,0,4,4,0.123,1
pay_008509,cust_00683,2807.6,card,HDFC,expired_card,2,3,3,0.128,0
pay_008510,cust_02009,1874.9,upi,SBI,invalid_card,1,11,11,0.148,0
pay_008511,cust_02334,1902.74,card,SBI,gateway_timeout,0,13,4,0.256,0
pay_008512,cust_01791,831.43,upi,KOTAK,card_blocked,0,10,5,0.22,0
